timestamp,sensor_uuid,value,label
1753037971.355659,0000fea1-0000-1000-8000-00805f9b34fb,28671.000279027587,high_motion
1753037971.746624,0000fea1-0000-1000-8000-00805f9b34fb,28415.000281541437,high_motion
1753037972.330769,0000fea1-0000-1000-8000-00805f9b34fb,28159.000284100995,high_motion
1753037972.720102,0000fea1-0000-1000-8000-00805f9b34fb,27903.00028670752,high_motion
1753037973.304569,0000fea1-0000-1000-8000-00805f9b34fb,27647.000289362317,high_motion
1753037974.084413,0000fea1-0000-1000-8000-00805f9b34fb,27391.000292066736,high_motion
1753037974.476185,0000fea1-0000-1000-8000-00805f9b34fb,27135.000294822185,high_motion
1753037974.865405,0000fea1-0000-1000-8000-00805f9b34fb,26879.00029763012,high_motion
1753037975.255884,0000fea1-0000-1000-8000-00805f9b34fb,26623.000300492055,high_motion
1753037976.034724,0000fea1-0000-1000-8000-00805f9b34fb,26111.00030638428,high_motion
1753037976.229897,0000fea1-0000-1000-8000-00805f9b34fb,25855.000309417905,high_motion
1753037976.815977,0000fea1-0000-1000-8000-00805f9b34fb,25599.000312512206,high_motion
1753037977.400565,0000fea1-0000-1000-8000-00805f9b34fb,25343.000315669018,high_motion
1753037977.789712,0000fea1-0000-1000-8000-00805f9b34fb,25087.00031889026,high_motion
1753037978.376579,0000fea1-0000-1000-8000-00805f9b34fb,24831.00032217792,high_motion
1753037978.765892,0000fea1-0000-1000-8000-00805f9b34fb,24575.000325534078,high_motion
1753037979.351847,0000fea1-0000-1000-8000-00805f9b34fb,24319.000328960894,high_motion
1753037993.779884,0000fea1-0000-1000-8000-00805f9b34fb,19967.000400661087,high_motion
1753037994.560663,0000fea1-0000-1000-8000-00805f9b34fb,19711.000405864743,high_motion
1753037995.144396,0000fea1-0000-1000-8000-00805f9b34fb,19455.000411205343,high_motion
1753037995.340427,0000fea1-0000-1000-8000-00805f9b34fb,19199.000416688366,high_motion
1753037995.729971,0000fea1-0000-1000-8000-00805f9b34fb,18943.000422319587,high_motion
1753037996.31678,0000fea1-0000-1000-8000-00805f9b34fb,18687.000428105093,high_motion
1753037996.705909,0000fea1-0000-1000-8000-00805f9b34fb,18431.000434051322,high_motion
1753037997.289008,0000fea1-0000-1000-8000-00805f9b34fb,18175.000440165055,high_motion
1753037997.875708,0000fea1-0000-1000-8000-00805f9b34fb,17919.00044645348,high_motion
1753037998.459893,0000fea1-0000-1000-8000-00805f9b34fb,17663.000452924185,high_motion
1753037998.850203,0000fea1-0000-1000-8000-00805f9b34fb,17407.00045958522,high_motion
1753037999.241105,0000fea1-0000-1000-8000-00805f9b34fb,17151.000466445097,high_motion
1753037999.825686,0000fea1-0000-1000-8000-00805f9b34fb,16895.000473512868,high_motion
1753038000.215471,0000fea1-0000-1000-8000-00805f9b34fb,16639.000480798117,high_motion
1753038000.800282,0000fea1-0000-1000-8000-00805f9b34fb,16383.000488311047,high_motion
1753038001.384895,0000fea1-0000-1000-8000-00805f9b34fb,16127.000496062496,high_motion
1753038001.774744,0000fea1-0000-1000-8000-00805f9b34fb,15615.00051232788,high_motion
1753038002.362432,0000fea1-0000-1000-8000-00805f9b34fb,15359.000520867236,high_motion
1753038002.74996,0000fea1-0000-1000-8000-00805f9b34fb,15103.000529696077,high_motion
1753038003.336676,0000fea1-0000-1000-8000-00805f9b34fb,14847.000538829383,high_motion
1753038003.726367,0000fea1-0000-1000-8000-00805f9b34fb,14591.000548283178,high_motion
1753038004.312484,0000fea1-0000-1000-8000-00805f9b34fb,14335.000558074631,high_motion
1753038004.894798,0000fea1-0000-1000-8000-00805f9b34fb,14079.000568222164,high_motion
1753038005.284214,0000fea1-0000-1000-8000-00805f9b34fb,13823.000578745558,high_motion
1753038005.871361,0000fea1-0000-1000-8000-00805f9b34fb,13567.00058966609,high_motion
1753038006.259066,0000fea1-0000-1000-8000-00805f9b34fb,13311.000601006672,high_motion
1753038006.845499,0000fea1-0000-1000-8000-00805f9b34fb,13055.000612792019,high_motion
1753038030.831012,0000fea1-0000-1000-8000-00805f9b34fb,8703.000919223208,high_motion
1753038031.415554,0000fea1-0000-1000-8000-00805f9b34fb,8447.000947081751,high_motion
1753038032.19468,0000fea1-0000-1000-8000-00805f9b34fb,8191.000976681666,high_motion
1753038033.364266,0000fea1-0000-1000-8000-00805f9b34fb,7935.0010081914925,high_motion
1753038046.23607,0000fea1-0000-1000-8000-00805f9b34fb,3583.002232765143,high_motion
1753038046.819659,0000fea1-0000-1000-8000-00805f9b34fb,3327.0024045678115,high_motion
1753038047.211237,0000fea1-0000-1000-8000-00805f9b34fb,3071.0026050135484,high_motion
1753038047.795101,0000fea1-0000-1000-8000-00805f9b34fb,2815.0028419168602,high_motion
1753038048.186594,0000fea1-0000-1000-8000-00805f9b34fb,2559.0031262192706,high_motion
1753038048.769621,0000fea1-0000-1000-8000-00805f9b34fb,2303.0034737272977,high_motion
1753038049.354831,0000fea1-0000-1000-8000-00805f9b34fb,2047.0039081545497,high_motion
1753038049.743928,0000fea1-0000-1000-8000-00805f9b34fb,1535.005211717537,high_motion
1753038050.330242,0000fea1-0000-1000-8000-00805f9b34fb,1279.0062548713356,high_motion
1753038050.721886,0000fea1-0000-1000-8000-00805f9b34fb,1023.0078201069629,high_motion
1753038051.306044,0000fea1-0000-1000-8000-00805f9b34fb,767.0104301768001,high_motion
1753038051.695345,0000fea1-0000-1000-8000-00805f9b34fb,511.0156553374857,high_motion
1753038052.281986,0000fea1-0000-1000-8000-00805f9b34fb,255.03137061938085,high_motion
1753038052.865696,0000fea1-0000-1000-8000-00805f9b34fb,5.0990195135927845,high_motion
1753038053.25675,0000fea1-0000-1000-8000-00805f9b34fb,257.0486335306998,high_motion
1753038053.842533,0000fea1-0000-1000-8000-00805f9b34fb,513.0243658930831,high_motion
1753038054.231102,0000fea1-0000-1000-8000-00805f9b34fb,769.0162547046714,high_motion
1753038054.814219,0000fea1-0000-1000-8000-00805f9b34fb,1025.0121950494054,high_motion
1753038055.205602,0000fea1-0000-1000-8000-00805f9b34fb,1281.009757964396,high_motion
1753038055.985361,0000fea1-0000-1000-8000-00805f9b34fb,1537.0081327045737,high_motion
1753038056.375746,0000fea1-0000-1000-8000-00805f9b34fb,1793.006971542498,high_motion
1753038056.765274,0000fea1-0000-1000-8000-00805f9b34fb,2305.005422987113,high_motion
1753038057.73946,0000fea1-0000-1000-8000-00805f9b34fb,2561.004880901245,high_motion
1753038058.325269,0000fea1-0000-1000-8000-00805f9b34fb,2817.004437341198,high_motion
1753038058.716414,0000fea1-0000-1000-8000-00805f9b34fb,3073.004067683608,high_motion
1753038059.300703,0000fea1-0000-1000-8000-00805f9b34fb,3329.003754879228,high_motion
1753038060.275958,0000fea1-0000-1000-8000-00805f9b34fb,3585.003486748653,high_motion
1753038061.251254,0000fea1-0000-1000-8000-00805f9b34fb,3841.003254359465,high_motion
1753038061.835111,0000fea1-0000-1000-8000-00805f9b34fb,4097.0030510118,high_motion
1753038062.224113,0000fea1-0000-1000-8000-00805f9b34fb,4353.002871581869,high_motion
1753038063.785922,0000fea1-0000-1000-8000-00805f9b34fb,4609.002712084253,high_motion
1753038064.371018,0000fea1-0000-1000-8000-00805f9b34fb,5121.002440928924,high_motion
1753038066.904886,0000fea1-0000-1000-8000-00805f9b34fb,5633.00221906578,high_motion
1753038068.075562,0000fea1-0000-1000-8000-00805f9b34fb,6145.002034173789,high_motion
1753038068.270556,0000fea1-0000-1000-8000-00805f9b34fb,7169.001743618145,high_motion
1753038069.4392,0000fea1-0000-1000-8000-00805f9b34fb,7425.001683501493,high_motion
1753038069.830289,0000fea1-0000-1000-8000-00805f9b34fb,7681.001627392095,high_motion
1753038070.413797,0000fea1-0000-1000-8000-00805f9b34fb,7937.0015749021995,high_motion
1753038070.804037,0000fea1-0000-1000-8000-00805f9b34fb,8193.001525692522,high_motion
1753038071.389248,0000fea1-0000-1000-8000-00805f9b34fb,8449.001479464896,high_motion
1753038071.78055,0000fea1-0000-1000-8000-00805f9b34fb,8705.001435956228,high_motion
1753038072.366,0000fea1-0000-1000-8000-00805f9b34fb,8961.001394933493,high_motion
1753038072.366996,00002a37-0000-1000-8000-00805f9b34fb,97.0,high_motion
1753038073.338603,00002a37-0000-1000-8000-00805f9b34fb,97.0,high_motion
1753038074.314723,00002a37-0000-1000-8000-00805f9b34fb,97.0,high_motion
1753038075.288585,00002a37-0000-1000-8000-00805f9b34fb,98.0,high_motion
1753038076.263911,00002a37-0000-1000-8000-00805f9b34fb,98.0,high_motion
1753038077.239538,00002a37-0000-1000-8000-00805f9b34fb,98.0,high_motion
1753038078.215123,00002a37-0000-1000-8000-00805f9b34fb,98.0,high_motion
1753038079.38405,00002a37-0000-1000-8000-00805f9b34fb,98.0,high_motion
1753038080.35917,00002a37-0000-1000-8000-00805f9b34fb,98.0,high_motion
1753183152.810111,0000fee3-0000-1000-8000-00805f9b34fb,32.0,walk
1753183215.12623,0000fea1-0000-1000-8000-00805f9b34fb,29697.000151530458,walk
1753183216.203581,0000fea1-0000-1000-8000-00805f9b34fb,30209.00014896223,walk
1753183216.594353,0000fea1-0000-1000-8000-00805f9b34fb,30721.000146479608,walk
1753183217.569938,0000fea1-0000-1000-8000-00805f9b34fb,30977.00014526907,walk
1753183218.343713,0000fea1-0000-1000-8000-00805f9b34fb,31233.000144078378,walk
1753183219.708894,0000fea1-0000-1000-8000-00805f9b34fb,31489.000142907047,walk
1753183220.097856,0000fea1-0000-1000-8000-00805f9b34fb,32001.000140620607,walk
1753183221.267848,0000fea1-0000-1000-8000-00805f9b34fb,32513.000138406176,walk
1753183222.827172,0000fea1-0000-1000-8000-00805f9b34fb,32767.000137333293,walk
1753183223.031326,0000fea1-0000-1000-8000-00805f9b34fb,32511.00013841469,walk
1753183223.999313,0000fea1-0000-1000-8000-00805f9b34fb,32255.000139513253,walk
1753183225.363429,0000fea1-0000-1000-8000-00805f9b34fb,31999.000140629396,walk
1753183225.557316,0000fea1-0000-1000-8000-00805f9b34fb,31743.00014176354,walk
1753183226.737351,0000fea1-0000-1000-8000-00805f9b34fb,31487.000142916124,walk
1753183227.513618,0000fea1-0000-1000-8000-00805f9b34fb,31231.000144087604,walk
1753183229.069385,0000fea1-0000-1000-8000-00805f9b34fb,30719.000146489143,walk
1753183229.655356,0000fea1-0000-1000-8000-00805f9b34fb,30463.000147720184,walk
1753183231.212328,0000fea1-0000-1000-8000-00805f9b34fb,30207.000148972093,walk
1753183231.608837,0000fea1-0000-1000-8000-00805f9b34fb,29951.0001502454,walk
1753183232.187438,0000fea1-0000-1000-8000-00805f9b34fb,29695.000151540662,walk
1753183232.577859,0000fea1-0000-1000-8000-00805f9b34fb,29183.000154199362,walk
1753183233.553922,0000fea1-0000-1000-8000-00805f9b34fb,28927.000155564005,walk
1753183234.145296,0000fea1-0000-1000-8000-00805f9b34fb,28671.000156953018,walk
1753183235.115876,0000fea1-0000-1000-8000-00805f9b34fb,28415.00015836706,walk
1753183236.089899,0000fea1-0000-1000-8000-00805f9b34fb,27903.00016127298,walk
1753183237.071594,0000fea1-0000-1000-8000-00805f9b34fb,27647.000162766304,walk
1753183237.843818,0000fea1-0000-1000-8000-00805f9b34fb,27391.00016428754,walk
1753183238.040337,0000fea1-0000-1000-8000-00805f9b34fb,27135.00016583748,walk
1753183238.818025,0000fea1-0000-1000-8000-00805f9b34fb,26879.000167416943,walk
1753183239.599456,0000fea1-0000-1000-8000-00805f9b34fb,26623.00016902678,walk
1753183240.18427,0000fea1-0000-1000-8000-00805f9b34fb,26367.00017066788,walk
1753183241.165109,0000fea1-0000-1000-8000-00805f9b34fb,26111.00017234116,walk
1753183241.549719,0000fea1-0000-1000-8000-00805f9b34fb,25855.00017404757,walk
1753183242.132817,0000fea1-0000-1000-8000-00805f9b34fb,25343.000177563823,walk
1753183243.302152,0000fea1-0000-1000-8000-00805f9b34fb,25087.000179375773,walk
1753183243.692841,0000fea1-0000-1000-8000-00805f9b34fb,24831.00018122508,walk
1753183244.088834,0000fea1-0000-1000-8000-00805f9b34fb,24575.00018311292,walk
1753183244.862741,0000fea1-0000-1000-8000-00805f9b34fb,24319.000185040502,walk
1753183246.03381,0000fea1-0000-1000-8000-00805f9b34fb,24063.0001870091,walk
1753183247.010161,0000fea1-0000-1000-8000-00805f9b34fb,23551.000191074687,walk
1753183247.789395,0000fea1-0000-1000-8000-00805f9b34fb,23295.0001931745,walk
1753183248.186116,0000fea1-0000-1000-8000-00805f9b34fb,23039.000195320976,walk
1753183248.568906,0000fea1-0000-1000-8000-00805f9b34fb,22783.000197515692,walk
1753183249.55007,0000fea1-0000-1000-8000-00805f9b34fb,22527.00019976029,walk
1753183250.321641,0000fea1-0000-1000-8000-00805f9b34fb,22015.000204406086,walk
1753183250.517771,0000fea1-0000-1000-8000-00805f9b34fb,21759.000206810975,walk
1753183251.106264,0000fea1-0000-1000-8000-00805f9b34fb,21503.000209273123,walk
1753183252.077894,0000fea1-0000-1000-8000-00805f9b34fb,21247.000211794606,walk
1753183252.662884,0000fea1-0000-1000-8000-00805f9b34fb,20991.00021437759,walk
1753183253.054419,0000fea1-0000-1000-8000-00805f9b34fb,20735.000217024353,walk
1753183253.644702,0000fea1-0000-1000-8000-00805f9b34fb,20479.000219737292,walk
1753183254.027821,0000fea1-0000-1000-8000-00805f9b34fb,20223.000222518913,walk
1753183254.615039,0000fea1-0000-1000-8000-00805f9b34fb,19967.000225371863,walk
1753183255.782767,0000fea1-0000-1000-8000-00805f9b34fb,19711.00022829892,walk
1753183256.17236,0000fea1-0000-1000-8000-00805f9b34fb,19455.000231303005,walk
1753183256.567767,0000fea1-0000-1000-8000-00805f9b34fb,19199.000234387207,walk
1753183258.317,0000fea1-0000-1000-8000-00805f9b34fb,18943.000237554766,walk
1753183258.708555,0000fea1-0000-1000-8000-00805f9b34fb,18687.000240809117,walk
1753183259.877782,0000fea1-0000-1000-8000-00805f9b34fb,18431.00024415387,walk
1753183260.071969,0000fea1-0000-1000-8000-00805f9b34fb,18175.000247592845,walk
1753183260.661733,0000fea1-0000-1000-8000-00805f9b34fb,17919.000251130085,walk
1753183261.04839,0000fea1-0000-1000-8000-00805f9b34fb,17663.000254769857,walk
1753183262.028497,0000fea1-0000-1000-8000-00805f9b34fb,17407.000258516688,walk
1753183262.608144,0000fea1-0000-1000-8000-00805f9b34fb,17151.000262375368,walk
1753183264.166986,0000fea1-0000-1000-8000-00805f9b34fb,16639.00027044894,walk
1753183264.758724,0000fea1-0000-1000-8000-00805f9b34fb,16383.000274674965,walk
1753183265.14386,0000fea1-0000-1000-8000-00805f9b34fb,15871.000283536006,walk
1753183270.797045,00002a37-0000-1000-8000-00805f9b34fb,82.0,walk
1753183271.777584,00002a37-0000-1000-8000-00805f9b34fb,82.0,walk
1753183272.748091,00002a37-0000-1000-8000-00805f9b34fb,82.0,walk
1753183273.722158,00002a37-0000-1000-8000-00805f9b34fb,82.0,walk
1753183274.700653,00002a37-0000-1000-8000-00805f9b34fb,83.0,walk
1753183275.673003,00002a37-0000-1000-8000-00805f9b34fb,84.0,walk
1753183276.647428,00002a37-0000-1000-8000-00805f9b34fb,85.0,walk
1753183277.81714,00002a37-0000-1000-8000-00805f9b34fb,86.0,walk
1753183278.797103,00002a37-0000-1000-8000-00805f9b34fb,88.0,walk
1753183279.76824,00002a37-0000-1000-8000-00805f9b34fb,89.0,walk
1753183317.79387,0000fea1-0000-1000-8000-00805f9b34fb,11263.000399538305,walk
1753183318.57196,0000fea1-0000-1000-8000-00805f9b34fb,11007.000408830736,walk
1753183319.742881,0000fea1-0000-1000-8000-00805f9b34fb,10751.000418565707,walk
1753183320.526712,0000fea1-0000-1000-8000-00805f9b34fb,10495.000428775598,walk
1753183321.302421,0000fea1-0000-1000-8000-00805f9b34fb,10239.000439496034,walk
1753183321.505213,0000fea1-0000-1000-8000-00805f9b34fb,9983.000450766292,walk
1753183322.474739,0000fea1-0000-1000-8000-00805f9b34fb,9727.000462629783,walk
1753183323.06563,0000fea1-0000-1000-8000-00805f9b34fb,9471.00047513461,walk
1753183323.448735,0000fea1-0000-1000-8000-00805f9b34fb,9215.000488334224,walk
1753183324.430161,0000fea1-0000-1000-8000-00805f9b34fb,8959.000502288187,walk
1753183326.177623,0000fea1-0000-1000-8000-00805f9b34fb,8703.000517063067,walk
1753183326.958551,0000fea1-0000-1000-8000-00805f9b34fb,8191.0005493834515,walk
1753183327.544977,0000fea1-0000-1000-8000-00805f9b34fb,7679.000586013782,walk
1753183327.93417,0000fea1-0000-1000-8000-00805f9b34fb,7423.000606223874,walk
1753183328.52361,0000fea1-0000-1000-8000-00805f9b34fb,7167.0006278777455,walk
1753183329.297904,0000fea1-0000-1000-8000-00805f9b34fb,6911.00065113584,walk
1753183329.68852,0000fea1-0000-1000-8000-00805f9b34fb,6655.0006761832865,walk
1753183330.273788,0000fea1-0000-1000-8000-00805f9b34fb,6399.000703234842,walk
1753183331.053863,0000fea1-0000-1000-8000-00805f9b34fb,6143.00073254106,walk
1753183331.447222,0000fea1-0000-1000-8000-00805f9b34fb,5887.000764396077,walk
1753183332.222649,0000fea1-0000-1000-8000-00805f9b34fb,5631.0007991475195,walk
1753183332.619093,0000fea1-0000-1000-8000-00805f9b34fb,5375.000837209237,walk
1753183333.004185,0000fea1-0000-1000-8000-00805f9b34fb,5119.000879077869,walk
1753183333.589225,0000fea1-0000-1000-8000-00805f9b34fb,4863.000925354631,walk
1753183334.95275,0000fea1-0000-1000-8000-00805f9b34fb,4351.001034244879,walk
1753183335.542104,0000fea1-0000-1000-8000-00805f9b34fb,4095.0010989009515,walk
1753183335.928153,0000fea1-0000-1000-8000-00805f9b34fb,3583.001255930564,walk
1753183337.102511,0000fea1-0000-1000-8000-00805f9b34fb,3327.0013525696077,walk
1753183337.682258,0000fea1-0000-1000-8000-00805f9b34fb,2815.001598578587,walk
1753183338.467499,0000fea1-0000-1000-8000-00805f9b34fb,2559.0017584988095,walk
1753183339.242237,0000fea1-0000-1000-8000-00805f9b34fb,2303.00195397225,walk
1753183339.43741,0000fea1-0000-1000-8000-00805f9b34fb,2047.0021983378524,walk
1753183340.608517,0000fea1-0000-1000-8000-00805f9b34fb,1791.0025125610516,walk
1753183341.006025,0000fea1-0000-1000-8000-00805f9b34fb,1535.0029315932918,walk
1753183341.776527,0000fea1-0000-1000-8000-00805f9b34fb,1023.0043988175222,walk
1753183356.095325,0000fea1-0000-1000-8000-00805f9b34fb,3329.0024031231937,walk
1753183357.182019,0000fea1-0000-1000-8000-00805f9b34fb,3585.002231519529,walk
1753183357.578602,0000fea1-0000-1000-8000-00805f9b34fb,3841.002082790375,walk
1753183358.94429,0000fea1-0000-1000-8000-00805f9b34fb,4097.001952647814,walk
1753183359.524821,0000fea1-0000-1000-8000-00805f9b34fb,4609.001735734106,walk
1753183359.913105,0000fea1-0000-1000-8000-00805f9b34fb,4865.001644398489,walk
1753183361.278011,0000fea1-0000-1000-8000-00805f9b34fb,5633.001420202199,walk
1753183362.642931,0000fea1-0000-1000-8000-00805f9b34fb,5889.001358464778,walk
1753183364.006757,0000fea1-0000-1000-8000-00805f9b34fb,6145.0013018713025,walk
1753183364.98364,0000fea1-0000-1000-8000-00805f9b34fb,6401.001249804596,walk
1753183365.761779,0000fea1-0000-1000-8000-00805f9b34fb,6913.001157239886,walk
1753183365.965083,0000fea1-0000-1000-8000-00805f9b34fb,7169.001115915661,walk
1753183366.931741,0000fea1-0000-1000-8000-00805f9b34fb,7425.001077440999,walk
1753183368.102018,0000fea1-0000-1000-8000-00805f9b34fb,7681.00104153098,walk
1753183368.696126,0000fea1-0000-1000-8000-00805f9b34fb,7937.001007937444,walk
1753183369.08061,0000fea1-0000-1000-8000-00805f9b34fb,8193.000976443247,walk
1753183370.060109,0000fea1-0000-1000-8000-00805f9b34fb,8449.000946857563,walk
1753183370.445145,0000fea1-0000-1000-8000-00805f9b34fb,8705.000919012013,walk
1753183371.027814,0000fea1-0000-1000-8000-00805f9b34fb,8961.00089275746,walk
1753183372.197409,0000fea1-0000-1000-8000-00805f9b34fb,9217.000867961335,walk
1753183372.392605,0000fea1-0000-1000-8000-00805f9b34fb,9473.000844505399,walk
1753183372.985017,0000fea1-0000-1000-8000-00805f9b34fb,9729.000822283859,walk
1753183373.954064,0000fea1-0000-1000-8000-00805f9b34fb,9985.00080120177,walk
1753183375.121498,0000fea1-0000-1000-8000-00805f9b34fb,10241.000781173683,walk
1753183376.486935,0000fea1-0000-1000-8000-00805f9b34fb,10497.000762122483,walk
1753183377.078331,0000fea1-0000-1000-8000-00805f9b34fb,10753.000743978399,walk
1753183378.047327,0000fea1-0000-1000-8000-00805f9b34fb,11009.000726678149,walk
1753183378.445684,0000fea1-0000-1000-8000-00805f9b34fb,11265.000710164202,walk
1753183379.413919,0000fea1-0000-1000-8000-00805f9b34fb,11521.000694384147,walk
1753183380.003724,0000fea1-0000-1000-8000-00805f9b34fb,11777.000679290122,walk
1753183380.777183,0000fea1-0000-1000-8000-00805f9b34fb,12289.000650988672,walk
1753183380.973631,0000fea1-0000-1000-8000-00805f9b34fb,12545.000637704248,walk
1753183382.539937,0000fea1-0000-1000-8000-00805f9b34fb,12801.00062495116,walk
1753183383.507789,0000fea1-0000-1000-8000-00805f9b34fb,13057.000612698155,walk
1753183384.483692,0000fea1-0000-1000-8000-00805f9b34fb,13313.000600916384,walk
1753183385.462316,0000fea1-0000-1000-8000-00805f9b34fb,13569.000589579175,walk
1753183386.432635,0000fea1-0000-1000-8000-00805f9b34fb,13825.000578661833,walk
1753183387.020239,0000fea1-0000-1000-8000-00805f9b34fb,14081.000568141455,walk
1753183387.994826,0000fea1-0000-1000-8000-00805f9b34fb,14593.000548208034,walk
1753183388.578268,0000fea1-0000-1000-8000-00805f9b34fb,14849.000538756809,walk
1753183388.969231,0000fea1-0000-1000-8000-00805f9b34fb,15105.000529625942,walk
1753183389.943815,0000fea1-0000-1000-8000-00805f9b34fb,15361.000520799418,walk
1753183390.925118,0000fea1-0000-1000-8000-00805f9b34fb,15617.00051226227,walk
1753183392.484065,0000fea1-0000-1000-8000-00805f9b34fb,15873.000504000496,walk
1753183393.25816,0000fea1-0000-1000-8000-00805f9b34fb,16385.000488251444,walk
1753183393.453854,0000fea1-0000-1000-8000-00805f9b34fb,16897.00047345682,walk
1753183394.041202,0000fea1-0000-1000-8000-00805f9b34fb,17153.000466390713,walk
1753183394.42811,0000fea1-0000-1000-8000-00805f9b34fb,17409.00045953242,walk
1753183395.989115,0000fea1-0000-1000-8000-00805f9b34fb,17665.000452872908,walk
1753183397.158077,0000fea1-0000-1000-8000-00805f9b34fb,18177.000440116626,walk
1753183397.548063,0000fea1-0000-1000-8000-00805f9b34fb,18433.000434004225,walk
1753183398.136483,0000fea1-0000-1000-8000-00805f9b34fb,18689.00042805928,walk
1753183398.716494,0000fea1-0000-1000-8000-00805f9b34fb,18945.000422275003,walk
1753183398.912863,0000fea1-0000-1000-8000-00805f9b34fb,19201.00041664496,walk
1753183400.083957,0000fea1-0000-1000-8000-00805f9b34fb,19457.000411163073,walk
1753183400.472181,0000fea1-0000-1000-8000-00805f9b34fb,19713.000405823565,walk
1753183401.64173,0000fea1-0000-1000-8000-00805f9b34fb,19969.00040062096,walk
1753183402.423303,0000fea1-0000-1000-8000-00805f9b34fb,20481.000390605925,walk
1753183403.404987,0000fea1-0000-1000-8000-00805f9b34fb,20737.00038578386,walk
1753183403.982326,0000fea1-0000-1000-8000-00805f9b34fb,20993.000381079404,walk
1753183405.544193,0000fea1-0000-1000-8000-00805f9b34fb,21505.000372006507,walk
1753183405.933741,0000fea1-0000-1000-8000-00805f9b34fb,21761.00036763016,walk
1753183406.909135,0000fea1-0000-1000-8000-00805f9b34fb,22529.000355097873,walk
1753183408.077697,0000fea1-0000-1000-8000-00805f9b34fb,22785.00035110818,walk
1753183408.467946,0000fea1-0000-1000-8000-00805f9b34fb,23041.00034720715,walk
1753183409.444277,0000fea1-0000-1000-8000-00805f9b34fb,23297.00034339185,walk
1753183410.424724,0000fea1-0000-1000-8000-00805f9b34fb,23553.000339659488,walk
1753183411.1971,0000fea1-0000-1000-8000-00805f9b34fb,23809.00033600739,walk
1753183411.396093,0000fea1-0000-1000-8000-00805f9b34fb,24065.000332432992,walk
1753183412.562159,0000fea1-0000-1000-8000-00805f9b34fb,24321.000328933842,walk
1753183412.954736,0000fea1-0000-1000-8000-00805f9b34fb,24577.000325507586,walk
1753183414.520676,0000fea1-0000-1000-8000-00805f9b34fb,25089.00031886484,walk
1753183414.904293,0000fea1-0000-1000-8000-00805f9b34fb,25601.00031248779,walk
1753183415.489004,0000fea1-0000-1000-8000-00805f9b34fb,26113.000306360816,walk
1753183417.249149,0000fea1-0000-1000-8000-00805f9b34fb,26369.00030338655,walk
1753183417.444153,0000fea1-0000-1000-8000-00805f9b34fb,26881.000297607974,walk
1753183418.412287,0000fea1-0000-1000-8000-00805f9b34fb,27137.000294800455,walk
1753183419.00047,0000fea1-0000-1000-8000-00805f9b34fb,27393.00029204541,walk
1753183419.979072,0000fea1-0000-1000-8000-00805f9b34fb,27649.000289341384,walk
1753183420.751134,0000fea1-0000-1000-8000-00805f9b34fb,27905.000286686973,walk
1753183420.94808,0000fea1-0000-1000-8000-00805f9b34fb,28417.00028152162,walk
1753183422.117859,0000fea1-0000-1000-8000-00805f9b34fb,28673.000279008123,walk
1753183422.508628,0000fea1-0000-1000-8000-00805f9b34fb,28929.00027653911,walk
1753183423.677581,0000fea1-0000-1000-8000-00805f9b34fb,29185.000274113412,walk
1753183424.4604,0000fea1-0000-1000-8000-00805f9b34fb,29441.0002717299,walk
1753183425.042097,0000fea1-0000-1000-8000-00805f9b34fb,29697.000269387478,walk
1753183426.017574,0000fea1-0000-1000-8000-00805f9b34fb,29953.0002670851,walk
1753183426.406872,0000fea1-0000-1000-8000-00805f9b34fb,30209.00026482174,walk
1753183426.998725,0000fea1-0000-1000-8000-00805f9b34fb,30465.000262596423,walk
1753183427.772824,0000fea1-0000-1000-8000-00805f9b34fb,30721.00026040819,walk
1753183427.968053,0000fea1-0000-1000-8000-00805f9b34fb,31233.000256139338,walk
1753183429.137297,0000fea1-0000-1000-8000-00805f9b34fb,31489.000254056973,walk
1753183429.528408,0000fea1-0000-1000-8000-00805f9b34fb,31745.00025200819,walk
1753183430.113207,0000fea1-0000-1000-8000-00805f9b34fb,32001.000249992187,walk
1753183430.696308,0000fea1-0000-1000-8000-00805f9b34fb,32257.000248008182,walk
1753183431.480121,0000fea1-0000-1000-8000-00805f9b34fb,32513.000246055424,walk
1753183432.062187,0000fea1-0000-1000-8000-00805f9b34fb,32767.000244148076,walk
1753183679.053913,0000fea1-0000-1000-8000-00805f9b34fb,28159.000284100995,walk
1753183679.05492,0000fea1-0000-1000-8000-00805f9b34fb,27647.000289362317,walk
1753183679.055919,0000fea1-0000-1000-8000-00805f9b34fb,27391.000292066736,walk
1753183679.05692,0000fea1-0000-1000-8000-00805f9b34fb,27135.000294822185,walk
1753183679.058082,0000fea1-0000-1000-8000-00805f9b34fb,26879.00029763012,walk
1753183679.058082,0000fea1-0000-1000-8000-00805f9b34fb,26623.000300492055,walk
1753183679.060097,0000fea1-0000-1000-8000-00805f9b34fb,26367.000303409564,walk
1753183679.060097,0000fea1-0000-1000-8000-00805f9b34fb,26111.00030638428,walk
1753183679.061232,0000fea1-0000-1000-8000-00805f9b34fb,25855.000309417905,walk
1753183679.061232,0000fea1-0000-1000-8000-00805f9b34fb,25599.000312512206,walk
1753183679.062233,0000fea1-0000-1000-8000-00805f9b34fb,25343.000315669018,walk
1753183679.063153,0000fea1-0000-1000-8000-00805f9b34fb,20991.00038111571,walk
1753183679.063153,0000fea1-0000-1000-8000-00805f9b34fb,20735.000385821073,walk
